therapy,region,forecast_origin_month_index,target_month_index,horizon_months,actual_sales_units,target_market_regime,target_supply_constrained,target_access_rate_allowed,target_new_metastatic_diagnoses_allowed,target_eligible_new_1l_patient_pool_allowed,target_competitor_overlap_pressure_allowed,target_patient_driver_index,origin_patient_driver_index,driver_growth_ratio,access_change_vs_origin,competitor_pressure_change_vs_origin,naive_prediction,seasonal_naive_prediction,historical_xgboost_prediction,patient_driver_prediction,hybrid_xgboost_prediction
Therapy D,South,94,97,3,65.99810564382173,overlapping_competitor_launch,0,0.55,145.33473868418733,43.600421605256194,0.9914642225944056,15.658792196399505,15.639279644862087,1.0011726800651157,0.0,0.0,45.381031786343485,0.0,111.21322,41.8734965760659,65.91336
Therapy D,West,94,97,3,76.25586268616689,overlapping_competitor_launch,0,0.6,164.712703842079,49.4138111526237,1.078252907810606,18.45936372369688,18.43636135662482,1.0011834708487874,0.0,0.0,52.477741086095634,0.0,125.48439,48.42422368523887,80.10792
Therapy A,East,97,100,3,136.75438990437772,overlapping_competitor_launch,0,0.55,144.7501934300332,43.42505802900995,1.22,13.685407037842488,13.668353538007564,1.0011625686032941,0.0,0.0,141.27201770154724,155.31477050701753,149.54803,140.29836522257025,145.94487
Therapy A,North,97,100,3,241.6527084824983,overlapping_competitor_launch,0,0.74,216.2317704325188,64.86953112975561,1.33,25.657845647752236,25.625873192325187,1.001200783356139,0.0,0.0,250.33621120679348,275.38874649392494,255.12186,246.692268924435,253.01616
Therapy A,South,97,100,3,157.7427848101721,overlapping_competitor_launch,0,0.6,145.5160674693456,43.65482024080367,1.1,16.108628668856557,16.088555572339537,1.001174619959068,0.0,0.0,163.47391600262077,180.01310180187386,163.25888,162.14853484973216,158.36665
Therapy A,West,97,100,3,180.09207796631077,overlapping_competitor_launch,0,0.65,164.91820979859165,49.47546293957749,1.2,18.652249528220718,18.629006804539138,1.0011840732194228,0.0,0.0,186.7274287461248,205.9287253414689,182.91606,184.7159888472605,180.40192
Therapy B,East,97,100,3,288.0981315294961,overlapping_competitor_launch,0,0.72,144.7501934300332,43.42505802900995,0.9046755373782052,21.366073678452434,21.339449235866187,1.0011917884085015,0.0,0.0,296.44639237415663,314.8984562949728,289.7273,293.26364183387227,292.42288
Therapy B,North,97,100,3,384.9415607589832,overlapping_competitor_launch,0,0.68,216.2317704325188,64.86953112975561,1.194472541199767,25.669881228824636,25.637893775759647,1.0012008045106542,0.0,0.0,399.7879091194986,440.3405231393352,396.7481,394.3896324643034,398.57397
Therapy B,South,97,100,3,245.6789818471273,overlapping_competitor_launch,0,0.55,145.5160674693456,43.65482024080367,0.9914642225944056,15.678329093026738,15.658792196399505,1.001172735645536,0.0,0.0,255.07811943284105,280.6909623489909,254.79025,253.0045198631544,246.2607
Therapy B,West,97,100,3,284.46001677405764,overlapping_competitor_launch,0,0.6,164.91820979859165,49.47546293957749,1.078252907810606,18.48239478997268,18.45936372369688,1.0011835188681546,0.0,0.0,295.5679230198408,326.0072480831764,290.3607,292.51091800270484,291.07108
Therapy C,East,97,100,3,970.2281693890164,overlapping_competitor_launch,0,0.66,144.7501934300332,101.32513540102325,0.0,66.87458936467534,66.79125638118879,1.0012292502726725,0.0,0.0,968.799015460703,962.3207172230182,955.9799,968.6605384306345,963.321
Therapy C,North,97,100,3,1507.7547226529075,overlapping_competitor_launch,0,0.76,216.2317704325188,151.3622393027631,0.0,115.03530187009996,114.89195542113958,1.0012368924300532,0.0,0.0,1505.538170309978,1495.5041807436985,1472.3372,1505.3294685988976,1443.0095
Therapy C,South,97,100,3,992.0856434743152,overlapping_competitor_launch,0,0.7,145.5160674693456,101.8612472285419,0.0,71.30287305997932,71.21402195525178,1.0012303779613723,0.0,0.0,990.6314891279968,984.0617794303608,975.87006,990.5004563960907,980.9662
Therapy C,West,97,100,3,1133.237393208638,overlapping_competitor_launch,0,0.72,164.91820979859165,115.44274685901416,0.0,83.1187777384902,83.01520273640782,1.0012328058968496,0.0,0.0,1131.5735521342467,1124.048024917239,1149.3713,1131.4197972501772,1135.3209
Therapy D,East,97,100,3,74.36078840022199,overlapping_competitor_launch,0,0.5,144.7501934300332,43.42505802900995,1.1246755373782051,13.165686431475088,13.1492805598218,1.0011594469743013,0.0,0.0,55.071281803369146,2.4373806294612947,75.85015,50.60436936178178,76.00613
Therapy D,North,97,100,3,132.0891480220297,overlapping_competitor_launch,0,0.65,216.2317704325188,64.86953112975561,1.2244725411997668,24.094651918768847,24.06462737208324,1.0011978633283658,0.0,0.0,98.58791116753493,4.482502934406644,119.7786,90.65443642730085,123.25189
Therapy D,South,97,100,3,88.44732874877113,overlapping_competitor_launch,0,0.55,145.5160674693456,43.65482024080367,0.9914642225944056,15.678329093026738,15.658792196399505,1.001172735645536,0.0,0.0,65.99810564382173,2.9984402348558774,85.456345,60.685946474225666,86.4954
Therapy D,West,97,100,3,102.11227218453688,overlapping_competitor_launch,0,0.6,164.91820979859165,49.47546293957749,1.078252907810606,18.48239478997268,18.45936372369688,1.0011835188681546,0.0,0.0,76.25586268616689,3.473846091084721,96.07041,70.12303638418555,97.89338
Therapy A,East,100,103,3,132.27736307319554,persistence_change,0,0.55,144.93079289966946,43.47923786990084,1.22,13.70248181469925,13.685407037842488,1.0011625686032946,0.0,0.0,136.75438990437772,152.51918690187665,144.6034,136.75436425044583,141.30933
Therapy A,North,100,103,3,232.9996765827448,persistence_change,0,0.74,216.50155482543207,64.95046644762964,1.33,25.689857994030948,25.657845647752236,1.0012007833561392,0.0,0.0,241.6527084824983,270.96366128273587,242.52293,240.2965283358836,240.05116
Therapy A,South,100,103,3,152.0344541962374,persistence_change,0,0.6,145.6976224917312,43.70928674751936,1.1,16.128726809834642,16.108628668856557,1.0011746199590674,0.0,0.0,157.7427848101721,177.09514376693286,155.8036,157.70830500226285,154.36087
Therapy A,West,100,103,3,173.48883651686305,persistence_change,0,0.65,165.12397215729536,49.53719164718861,1.2,18.67552125099011,18.652249528220718,1.0011840732194228,0.0,0.0,180.09207796631077,202.5328357085631,179.6616,179.67268261285884,180.64566
Therapy B,East,100,103,3,279.5237574915151,persistence_change,0,0.72,144.93079289966946,43.47923786990084,0.9046755373782052,21.392731339372272,21.366073678452434,1.0011917884085022,0.0,0.0,288.0981315294961,313.15125569520904,280.18982,287.2225320894503,282.97052
Therapy B,North,100,103,3,370.1679551317198,persistence_change,0,0.68,216.50155482543207,64.95046644762964,1.194472541199767,25.701908591453286,25.669881228824636,1.0012008045106544,0.0,0.0,384.9415607589832,434.0329243549321,382.60068,383.3778983289873,383.41864
Therapy B,South,100,103,3,236.32620934469327,persistence_change,0,0.55,145.6976224917312,43.70928674751936,0.9914642225944056,15.69789036511824,15.678329093026738,1.0011727356455353,0.0,0.0,245.6789818471273,276.7238685832965,242.17946,245.76250094955995,237.41397
Therapy B,West,100,103,3,273.41994353254904,persistence_change,0,0.6,165.12397215729536,49.53719164718861,1.078252907810606,18.505454591259163,18.48239478997268,1.0011835188681546,0.0,0.0,284.46001677405764,321.25735088660883,280.2283,284.07370642498347,281.4191
Therapy C,East,100,103,3,971.6118918808304,persistence_change,0,0.66,144.93079289966946,101.4515550297686,0.0,66.95802631964727,66.87458936467534,1.0012292502726723,0.0,0.0,970.2281693890164,964.0953969073274,948.78394,970.1576621503916,964.7014
Therapy C,North,100,103,3,1509.9016226647402,persistence_change,0,0.76,216.50155482543207,151.5510883778025,0.0,115.1788271671299,115.03530187009996,1.0012368924300539,0.0,0.0,1507.7547226529075,1498.2504744330686,1460.4568,1507.6502469190016,1466.9675
Therapy C,South,100,103,3,993.4948892871524,persistence_change,0,0.7,145.6976224917312,101.98833574421184,0.0,71.39183502094828,71.30287305997932,1.001230377961372,0.0,0.0,992.0856434743152,985.8575708847565,974.0225,992.0218522566165,990.64996
Therapy C,West,100,103,3,1134.8493385644474,persistence_change,0,0.72,165.12397215729536,115.58678051010672,0.0,83.22248196727683,83.1187777384902,1.001232805896849,0.0,0.0,1133.237393208638,1126.106605101319,1146.9735,1133.1613153203468,1127.8843
Therapy D,East,100,103,3,94.15113314008072,persistence_change,0,0.5,144.93079289966946,43.47923786990084,1.1246755373782051,13.182112772128452,13.165686431475088,1.0011594469743017,0.0,0.0,74.36078840022199,11.247352502676524,89.32564,68.20752863368676,99.041405
Therapy D,North,100,103,3,166.109185940724,persistence_change,0,0.65,216.50155482543207,64.95046644762964,1.2244725411997668,24.124713925972333,24.094651918768847,1.0011978633283662,0.0,0.0,132.0891480220297,20.58637188961261,154.91435,121.26111357423699,158.24405
Therapy D,South,100,103,3,111.25617681388526,persistence_change,0,0.55,145.6976224917312,43.70928674751936,0.9914642225944056,15.69789036511824,15.678329093026738,1.0011727356455353,0.0,0.0,88.44732874877113,13.772578249450325,107.093056,81.1947230812571,115.70338
Therapy D,West,100,103,3,128.3526427126971,persistence_change,0,0.6,165.12397215729536,49.53719164718861,1.078252907810606,18.505454591259163,18.48239478997268,1.0011835188681546,0.0,0.0,102.11227218453688,15.94872859639773,118.85676,93.74730568253304,131.60254
Therapy A,East,102,105,3,121.99284697346056,persistence_change,0,0.55,145.05131771057333,43.515395313172,1.22,13.713876832946156,13.696787856662132,1.0011625686032943,0.0,0.0,133.7471323591862,150.42925212349903,142.6843,134.38263565784357,140.75735
Therapy A,North,102,105,3,214.3965682735284,persistence_change,0,0.74,216.6815980614737,65.00447941844212,1.33,25.711221744376406,25.67918277655023,1.0012007833561392,0.0,0.0,235.84335378665216,267.3710383548842,236.10973,235.98931759805714,236.44939
Therapy A,South,102,105,3,139.8582264095015,persistence_change,0,0.6,145.8187850000472,43.74563550001416,1.1,16.142139499505223,16.122024644862684,1.0011746199590676,0.0,0.0,153.9101278799271,174.72337326047216,153.6657,154.7028088438651,153.75548
Therapy A,West,102,105,3,159.54097783804053,persistence_change,0,0.65,165.26128966672022,49.57838690001606,1.2,18.691051861306057,18.667760785713636,1.001184073219423,0.0,0.0,175.65802392273184,199.77592379556867,172.16252,176.26861045964233,175.41492
Therapy B,East,102,105,3,273.9385171445953,persistence_change,0,0.72,145.05131771057333,43.515395313172,0.9046755373782052,21.410521588413275,21.383841758915754,1.0011917884085022,0.0,0.0,282.3615833492012,310.9175469142652,281.70972,282.93914648983537,281.48965
Therapy B,North,102,105,3,360.7203235870104,persistence_change,0,0.68,216.6815980614737,65.00447941844212,1.194472541199767,25.723282363105792,25.691228366442036,1.0012008045106549,0.0,0.0,375.01814181792855,428.3992313308276,378.89545,375.9128219747886,368.4301
Therapy B,South,102,105,3,230.348681859189,persistence_change,0,0.55,145.8187850000472,43.74563550001416,0.9914642225944056,15.710944770120735,15.691367230826291,1.0011727356455358,0.0,0.0,239.3964377087865,273.17095358229494,242.99577,240.83182665890496,234.1498
Therapy B,West,102,105,3,266.3699788439686,persistence_change,0,0.6,165.26128966672022,49.57838690001606,1.078252907810606,18.520843773714308,18.497764795839228,1.001183518868155,0.0,0.0,277.0430053528135,317.022263913096,278.40793,278.3456498889334,269.2476
Therapy C,East,102,105,3,972.5141489618647,persistence_change,0,0.66,145.05131771057333,101.53592239740132,0.0,67.01370878228488,66.93020244093186,1.001229250272673,0.0,0.0,971.155035706122,965.2104844290354,952.7073,971.1217692761707,970.74567
Therapy C,North,102,105,3,1511.301883925126,persistence_change,0,0.76,216.6815980614737,151.6771186430316,0.0,115.27461016870402,115.13096551567706,1.0012368924300539,0.0,0.0,1509.192711396343,1499.9770364479728,1468.7991,1509.1453453942604,1505.4333
Therapy C,South,102,105,3,994.4143986333088,persistence_change,0,0.7,145.8187850000472,102.07314950003304,0.0,71.45120465002313,71.36216870806427,1.0012303779613723,0.0,0.0,993.02947436759,986.987496019157,982.49524,993.002529148162,991.59424
Therapy C,West,102,105,3,1135.9008691999593,persistence_change,0,0.72,165.26128966672022,115.68290276670416,0.0,83.29168999202699,83.18789952254352,1.0012328058968496,0.0,0.0,1134.317031641819,1127.4012694085136,1148.6404,1134.283516874697,1134.3503
Therapy D,East,102,105,3,106.98413514546196,persistence_change,0,0.5,145.05131771057333,43.515395313172,1.1246755373782051,13.193075050174318,13.176635049334866,1.0011594469743015,0.0,0.0,87.57658626544335,18.638443658701053,106.038055,80.29839212038243,112.429245
Therapy D,North,102,105,3,188.00158831031592,persistence_change,0,0.65,216.6815980614737,65.00447941844212,1.2244725411997668,24.144776098584963,24.114689091740875,1.0011978633283665,0.0,0.0,154.8406896227202,33.9752896618155,170.4529,142.10275280049004,173.98897
Therapy D,South,102,105,3,125.94323473155774,persistence_change,0,0.55,145.8187850000472,43.74563550001416,0.9914642225944056,15.710944770120735,15.691367230826291,1.0011727356455358,0.0,0.0,103.69977206304829,22.732559900668548,118.363235,95.16605317954593,125.07457
Therapy D,West,102,105,3,145.23541475856192,persistence_change,0,0.6,165.26128966672022,49.57838690001606,1.078252907810606,18.520843773714308,18.497764795839228,1.001183518868155,0.0,0.0,119.66239895593556,26.313732165270167,140.27736,109.82557994844154,151.06293
Therapy A,East,103,106,3,117.58579450412508,persistence_change,0,0.55,145.11161769659307,43.53348530897792,1.22,13.719577895124393,13.70248181469925,1.0011625686032941,0.0,0.0,132.27736307319554,149.29722850469528,140.29582,133.22072969863098,138.21844
Therapy A,North,103,106,3,206.41098224021752,persistence_change,0,0.74,216.77167581836744,65.03150274551022,1.33,25.721910280931656,25.689857994030948,1.0012007833561392,0.0,0.0,232.9996765827448,265.3537415974552,234.5556,233.8791099987902,234.66615
Therapy A,South,103,106,3,134.6307981782967,persistence_change,0,0.6,145.87940403361208,43.76382121008362,1.1,16.148850026520854,16.128726809834642,1.0011746199590676,0.0,0.0,152.0344541962374,173.39115287470435,150.73886,153.22340648624117,152.95123
Therapy A,West,103,106,3,153.55216354775246,persistence_change,0,0.65,165.32999123809367,49.5989973714281,1.2,18.698822009028394,18.67552125099011,1.0011840732194226,0.0,0.0,173.48883651686305,198.2284615687343,166.9178,174.59667174252232,169.12643
Therapy B,East,103,106,3,271.1619350241993,persistence_change,0,0.72,145.11161769659307,43.53348530897792,0.9046755373782052,21.41942226007096,21.392731339372272,1.0011917884085015,0.0,0.0,279.5237574915151,309.4629441619959,274.15652,280.79062173794784,277.185
Therapy B,North,103,106,3,356.07151419543175,persistence_change,0,0.68,216.77167581836744,65.03150274551022,1.194472541199767,25.73397591343928,25.701908591453286,1.0012008045106546,0.0,0.0,370.1679551317198,425.12325202601335,376.00543,372.24405092904533,376.97003
Therapy B,South,103,106,3,227.4101655976676,persistence_change,0,0.55,145.87940403361208,43.76382121008362,0.9914642225944056,15.717476043086393,15.69789036511824,1.0011727356455358,0.0,0.0,236.32620934469327,271.1025163597974,234.03893,238.3999709686833,232.98398
Therapy B,West,103,106,3,262.90731500237354,persistence_change,0,0.6,165.32999123809367,49.5989973714281,1.078252907810606,18.52854316340794,18.505454591259163,1.0011835188681546,0.0,0.0,273.41994353254904,314.56168469975853,266.13705,275.5258609648866,267.797
Therapy C,East,103,106,3,972.9601534458444,persistence_change,0,0.66,145.11161769659307,101.57813238761514,0.0,67.04156737582599,66.95802631964727,1.0012292502726725,0.0,0.0,971.6118918808304,965.7506493026737,956.11456,971.5951735107823,969.59076
Therapy C,North,103,106,3,1511.9941595297823,persistence_change,0,0.76,216.77167581836744,151.7401730728572,0.0,115.32253153537148,115.1788271671299,1.0012368924300539,0.0,0.0,1509.9016226647402,1500.81367322065,1459.1228,1509.8796346339461,1505.6704
Therapy C,South,103,106,3,994.8690902234424,persistence_change,0,0.7,145.87940403361208,102.11558282352844,0.0,71.48090797646991,71.39183502094828,1.001230377961372,0.0,0.0,993.4948892871524,987.53527460357,1000.786,993.4843178223953,989.31506
Therapy C,West,103,106,3,1136.4207827474454,persistence_change,0,0.72,165.32999123809367,115.73099386666556,0.0,83.3263155839992,83.22248196727683,1.0012328058968496,0.0,0.0,1134.8493385644474,1128.0287470696949,1130.6943,1134.8347378385267,1133.1946
Therapy D,East,103,106,3,113.13432884547063,persistence_change,0,0.5,145.11161769659307,43.53348530897792,1.1246755373782051,13.198559607320297,13.182112772128452,1.0011594469743013,0.0,0.0,94.15113314008072,22.847693777424084,113.917725,86.3265906901065,117.57143
Therapy D,North,103,106,3,198.4300871226729,persistence_change,0,0.65,216.77167581836744,65.03150274551022,1.2244725411997668,24.15481344043179,24.124713925972333,1.0011978633283662,0.0,0.0,166.109185940724,41.55259041534925,181.54321,152.4489701806374,185.6532
Therapy D,South,103,106,3,132.9446695086329,persistence_change,0,0.55,145.87940403361208,43.76382121008362,0.9914642225944056,15.717476043086393,15.69789036511824,1.0011727356455358,0.0,0.0,111.25617681388526,27.804227602121763,132.97154,102.10356623902763,138.32994
Therapy D,West,103,106,3,153.2796408698611,persistence_change,0,0.6,165.32999123809367,49.5989973714281,1.078252907810606,18.52854316340794,18.505454591259163,1.0011835188681546,0.0,0.0,128.3526427126971,32.17698060228699,147.85066,117.8052808468026,151.56674
Therapy A,East,106,109,3,106.79512025205725,persistence_change,0,0.55,145.2926681019366,43.58780043058098,1.22,13.736695305697596,13.719577895124393,1.0011625686032941,0.0,0.0,117.58579450412508,145.52871709638202,139.35779,120.84586424136917,122.29819
Therapy A,North,106,109,3,186.8208618159898,persistence_change,0,0.74,217.04213383128808,65.11264014938641,1.33,25.754002558286807,25.721910280931656,1.0012007833561394,0.0,0.0,206.41098224021752,258.4101940445102,207.66095,211.94401891488184,197.57451
Therapy A,South,106,109,3,121.80522144670432,persistence_change,0,0.6,146.0614123776082,43.81842371328246,1.1,16.168998350201228,16.148850026520854,1.0011746199590679,0.0,0.0,134.6307981782967,168.80519974679976,143.7571,138.58278461679396,131.19383
Therapy A,West,106,109,3,138.85639726428832,persistence_change,0,0.65,165.5362673612893,49.66088020838679,1.2,18.722151838561825,18.698822009028394,1.001184073219423,0.0,0.0,153.55216354775246,192.9065272136965,145.55112,157.9567743374847,144.54286
Therapy B,East,106,109,3,263.2073377801251,persistence_change,0,0.72,145.2926681019366,43.58780043058098,0.9046755373782052,21.44614648204551,21.41942226007096,1.0011917884085018,0.0,0.0,271.1619350241993,303.78752112330534,264.6026,274.34561363680893,268.15613
Therapy B,North,106,109,3,342.87449832633354,persistence_change,0,0.68,217.04213383128808,65.11264014938641,1.194472541199767,25.76608324463843,25.73397591343928,1.0012008045106544,0.0,0.0,356.07151419543175,413.5293378190303,370.32422,361.4991894238324,358.67282
Therapy B,South,106,109,3,219.0777401433572,persistence_change,0,0.55,146.0614123776082,43.81842371328246,0.9914642225944056,15.737086157381498,15.717476043086393,1.0011727356455355,0.0,0.0,227.4101655976676,263.7737155119644,226.06952,231.24693238282305,218.37946
Therapy B,West,106,109,3,253.09564152172652,persistence_change,0,0.6,165.5362673612893,49.66088020838679,1.078252907810606,18.551660542315357,18.52854316340794,1.0011835188681548,0.0,0.0,262.90731500237354,305.86291635792134,257.24503,267.25544039309307,257.56244
Therapy C,East,106,109,3,974.280829657933,persistence_change,0,0.66,145.2926681019366,101.70486767135564,0.0,67.12521266309473,67.04156737582599,1.001229250272673,0.0,0.0,972.9601534458444,967.3118196584978,954.28253,972.9859694820502,956.5418
Therapy C,North,106,109,3,1514.044410889667,persistence_change,0,0.76,217.04213383128808,151.92949368190162,0.0,115.46641519824523,115.32253153537148,1.0012368924300536,0.0,0.0,1511.9941595297823,1503.232629801998,1490.6628,1512.0374055832867,1498.165
Therapy C,South,106,109,3,996.2160382550306,persistence_change,0,0.7,146.0614123776082,102.24298866432574,0.0,71.570092065028,71.48090797646991,1.001230377961372,0.0,0.0,994.8690902234424,989.11995230821,994.3741,994.9006089127789,984.46783
Therapy C,West,106,109,3,1137.9607269109438,persistence_change,0,0.72,165.5362673612893,115.8753871529025,0.0,83.4302787500898,83.3263155839992,1.0012328058968494,0.0,0.0,1136.4207827474454,1129.8434050844544,1152.0569,1136.4548011656627,1135.289
Therapy D,East,106,109,3,130.32561554234314,persistence_change,0,0.5,145.2926681019366,43.58780043058098,1.1246755373782051,13.215026962620904,13.198559607320297,1.001159446974301,0.0,0.0,113.13432884547063,37.56955925550524,156.0671,103.80620903151485,135.043
Therapy D,North,106,109,3,227.3983534670528,persistence_change,0,0.65,217.04213383128808,65.11264014938641,1.2244725411997668,24.184950508943647,24.15481344043179,1.0011978633283665,0.0,0.0,198.4300871226729,67.80622469458915,234.1961,182.2575365776747,214.91382
Therapy D,South,106,109,3,152.41085005619402,persistence_change,0,0.55,146.0614123776082,43.81842371328246,0.9914642225944056,15.737086157381498,15.717476043086393,1.0011727356455355,0.0,0.0,132.9446695086329,45.381031786343485,167.81972,122.10421492339098,145.74419
Therapy D,West,106,109,3,175.63310300156297,persistence_change,0,0.6,165.5362673612893,49.66088020838679,1.078252907810606,18.551660542315357,18.52854316340794,1.0011835188681548,0.0,0.0,153.2796408698611,52.477741086095634,175.34032,140.7963553500538,169.06413
Therapy A,East,108,111,3,101.27315899615336,persistence_change,0,0.55,145.41349384916631,43.62404815474989,1.22,13.748118775969429,13.730987130514661,1.001162568603294,0.0,0.0,110.0246876394972,142.73382346583543,146.03893,114.38626144315391,117.916824
Therapy A,North,108,111,3,176.773982325714,persistence_change,0,0.74,217.2226266141868,65.16678798425603,1.33,25.775419651412786,25.743300686039298,1.0012007833561392,0.0,0.0,192.689794579792,253.1257898973384,188.27533,200.53894883523853,183.16309
Therapy A,South,108,111,3,115.22656005591824,persistence_change,0,0.6,146.1828774145059,43.85486322435177,1.1,16.1824445297858,16.162279450708912,1.001174619959068,0.0,0.0,125.64785381691652,165.31564035929114,148.0007,130.9088484534532,124.73776
Therapy A,West,108,111,3,131.317220119445,persistence_change,0,0.65,165.67392773643996,49.70217832093199,1.2,18.73772122699136,18.714371996313176,1.001184073219423,0.0,0.0,143.2596753198778,188.8612183668621,148.68834,149.25951707667608,139.92064
Therapy B,East,108,111,3,258.37748168157,persistence_change,0,0.72,145.41349384916631,43.62404815474989,0.9046755373782052,21.463981151253133,21.437234705348562,1.0011917884085015,0.0,0.0,265.77707326501513,299.0429506988247,256.4764,270.1044254096418,262.0907
Therapy B,North,108,111,3,334.9238574345916,persistence_change,0,0.68,217.2226266141868,65.16678798425603,1.194472541199767,25.787510384093487,25.755376352357175,1.0012008045106546,0.0,0.0,347.121439858815,404.5495318798602,342.06165,354.61102596956437,337.28082
Therapy B,South,108,111,3,214.064890102772,persistence_change,0,0.55,146.1828774145059,43.85486322435177,0.9914642225944056,15.750173157703161,15.730546735587815,1.001172735645536,0.0,0.0,221.75766878217465,258.0919796336955,216.40439,226.63515545934533,217.10028
Therapy B,West,108,111,3,247.19593375426297,persistence_change,0,0.6,165.67392773643996,49.70217832093199,1.078252907810606,18.567088149755296,18.543951546377592,1.001183518868155,0.0,0.0,256.2504508931693,299.1336776613496,254.7266,261.94423791259356,252.63393
Therapy C,East,108,111,3,975.1490818716348,persistence_change,0,0.66,145.41349384916631,101.7894456944164,0.0,67.18103415831483,67.09731931141543,1.0012292502726723,0.0,0.0,973.8432556070028,968.3104436782228,955.7655,973.8923486462397,968.02905
Therapy C,North,108,111,3,1515.3925483296089,persistence_change,0,0.76,217.2226266141868,152.05583862993072,0.0,115.56243735874735,115.41843404185866,1.0012368924300536,0.0,0.0,1513.3650577152864,1504.7806346070147,1495.992,1513.4440058381274,1508.2144
Therapy C,South,108,111,3,997.1019567986236,persistence_change,0,0.7,146.1828774145059,102.32801419015412,0.0,71.62960993310789,71.54035167883801,1.0012303779613725,0.0,0.0,995.769674355518,990.1347226662808,1018.2819,995.8242296753599,1003.9548
Therapy C,West,108,111,3,1138.9734300637654,persistence_change,0,0.72,165.67392773643996,115.97174941550796,0.0,83.49965957916572,83.39560995704544,1.0012328058968494,0.0,0.0,1137.4504393550949,1131.005016280681,1176.2239,1137.5110670642332,1134.2156
Therapy D,East,108,111,3,140.6550871155444,persistence_change,0,0.5,145.41349384916631,43.62404815474989,1.1246755373782051,13.22601661219014,13.209535562595562,1.001159446974301,0.0,0.0,124.815950803828,48.97927046181677,170.6832,114.63523321474112,140.17143
Therapy D,North,108,111,3,244.6966720204482,persistence_change,0,0.65,217.2226266141868,65.16678798425603,1.2244725411997668,24.20506277444976,24.174900643876143,1.0011978633283662,0.0,0.0,218.140801288171,87.92018057455265,255.83987,200.56664808905467,233.62752
Therapy D,South,108,111,3,164.0475594396964,persistence_change,0,0.55,146.1828774145059,43.85486322435177,0.9914642225944056,15.750173157703161,15.730546735587815,1.001172735645536,0.0,0.0,146.18710421210787,58.85198174110164,181.2621,134.40287372424476,162.37347
Therapy D,West,108,111,3,188.9881450534776,persistence_change,0,0.6,165.67392773643996,49.70217832093199,1.078252907810606,18.567088149755296,18.543951546377592,1.001183518868155,0.0,0.0,168.48805665467205,68.01786943335009,200.18013,154.92374190149906,183.918
Therapy A,East,109,112,3,98.9232161361674,persistence_change,0,0.55,145.47394439718337,43.64218331915501,1.22,13.753834073031701,13.736695305697596,1.0011625686032943,0.0,0.0,106.79512025205725,141.27201770154724,107.84493,111.59653380457846,105.3053
Therapy A,North,109,112,3,172.49350841705774,persistence_change,0,0.74,217.3129292846813,65.1938787854044,1.33,25.786134875991,25.754002558286807,1.0012007833561394,0.0,0.0,186.8208618159898,250.33621120679348,172.80173,195.6305478344251,174.40927
Therapy A,South,109,112,3,112.42349560518966,persistence_change,0,0.6,146.24364780669228,43.87309434200768,1.1,16.189171812200833,16.168998350201228,1.001174619959068,0.0,0.0,121.80522144670432,163.47391600262077,121.156395,127.58645914502466,119.64587
Therapy A,West,109,112,3,128.1046187631234,persistence_change,0,0.65,165.74280084758456,49.72284025427537,1.2,18.745510775861817,18.722151838561825,1.0011840732194228,0.0,0.0,138.85639726428832,186.7274287461248,130.92192,145.50201698914563,132.66066
Therapy B,East,109,112,3,256.13269362917777,persistence_change,0,0.72,145.47394439718337,43.64218331915501,0.9046755373782052,21.4729040468447,21.44614648204551,1.001191788408502,0.0,0.0,263.2073377801251,296.44639237415663,252.12769,268.05733618062345,257.99023
Therapy B,North,109,112,3,331.2395043641224,persistence_change,0,0.68,217.3129292846813,65.1938787854044,1.194472541199767,25.798230634968757,25.76608324463843,1.0012008045106549,0.0,0.0,342.87449832633354,399.7879091194986,339.144,351.32967802437685,339.36432
Therapy B,South,109,112,3,211.7439505296146,persistence_change,0,0.55,146.24364780669228,43.87309434200768,0.9914642225944056,15.756720738491868,15.737086157381498,1.0011727356455362,0.0,0.0,219.0777401433572,255.07811943284105,212.28024,224.42666812942156,213.22652
Therapy B,West,109,112,3,244.46474406059792,persistence_change,0,0.6,165.74280084758456,49.72284025427537,1.078252907810606,18.57480676392254,18.551660542315357,1.0011835188681546,0.0,0.0,253.09564152172652,295.5679230198408,243.2012,259.40756785243883,246.68799
Therapy C,East,109,112,3,975.5801356918856,persistence_change,0,0.66,145.47394439718337,101.83176107802836,0.0,67.20896231149872,67.12521266309473,1.0012292502726725,0.0,0.0,974.280829657933,968.799015460703,939.8432,974.3402594701968,952.81506
Therapy C,North,109,112,3,1516.061908765154,persistence_change,0,0.76,217.3129292846813,152.1190504992769,0.0,115.61047837945046,115.46641519824523,1.0012368924300536,0.0,0.0,1514.044410889667,1505.538170309978,1477.4076,1514.1392141827343,1492.2505
Therapy C,South,109,112,3,997.541883179174,persistence_change,0,0.7,146.24364780669228,102.3705534646846,0.0,71.65938742527922,71.570092065028,1.0012303779613727,0.0,0.0,996.2160382550306,990.6314891279968,955.0773,996.2808243576975,961.68536
Therapy C,West,109,112,3,1139.4762750704638,persistence_change,0,0.72,165.74280084758456,116.01996059330918,0.0,83.53437162718261,83.4302787500898,1.0012328058968498,0.0,0.0,1137.9607269109438,1131.5735521342467,1148.852,1138.0331718417792,1146.0297
